feature_name,decision,mask_rule,reason,notes
tur_intern__wtc_io3ref20_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3ref20_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3ref20_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3ref4_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3ref4_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3ref4_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3ref4_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref1_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref1_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref1_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref1_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref2_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref2_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref2_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_io3tref2_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref1_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref1_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref1_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref1_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref2_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref2_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref2_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_nmmtref2_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_orstpdat_status_endvalue,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_intern__wtc_orstpdat_lampstat_endvalue,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_brakpres_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_brakpres_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_brakpres_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_brakpres_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_gearpres_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_gearpres_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_gearpres_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_gearpres_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_hubpresa_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_hubpresa_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_hubpresa_mean,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_hubpresa_stddev,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_hubpresb_min,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
tur_press__wtc_hubpresb_max,drop,,Out of scope for the current graph forecasting feature packs; keeping it would increase cache and maintenance cost without current downstream use.,
